ASIN,ID,TOPIC,RATEABLE,SENTIMENT SCORE,SNIPPET,SUBTOPICS,QUESTION,ANSWER,QA SCORE,NOUNS,ADJECTIVES,VERBS
B087DH51VB,R3SG3171V1HUKU,noise cancellation,TRUE,-0.998281916,plus battery sucks and noise cancellation too,"{""noise cancellation"": -0.9982819162366814}",what's bad about noise cancellation?,battery,0.35323438,['battery'],[],[]
B087DH51VB,R3LBWLYNR7MTTD,mic,FALSE,0.031292279,awesome seamless connection with mi phones very decent sound very decent call quality four mic perfect megnatic box c port charging is perfect,"{""mic"": 0.03129227874960827}",,,,[],[],[]
B087DH51VB,R33HO0U39NAF71,call,TRUE,0.971497405,not use full for pick up and drop for calls when i replaced it one time also,"{""call"": 0.9714974045260527}",what's good about call?,not use full for pick up and drop for calls,0.166136086,"['pick', 'calls']",['full'],"['use', 'drop']"
B087DH51VB,R38TOAT1SIBN38,connectivity,FALSE,0.961896739,fast bluetooth connectivity,"{""bluetooth connection"": 0.9618967391584718}",what's good about bluetooth connection?,fast,0.660819411,[],[],[]
B087DH51VB,R151FY3I6HGC5I,working,FALSE,-0.852030972,i do not know wt is the problem with connectivity out of 2 buds only 1 is working there is servicing i do not know wt to do,"{""working"": -0.8520309714801213}",what's bad about working?,servicing,0.164233521,['servicing'],[],[]
B087DH51VB,R3LBWLYNR7MTTD,call,TRUE,0.903677921,awesome seamless connection with mi phones very decent sound very decent call quality four mic perfect megnatic box c port charging is perfect,"{""call"": 0.9036779207520291}",what's good about call?,very decent call quality,0.527438939,"['call', 'quality']",['decent'],[]
B087DH51VB,RY4VJTLDFD951,sound quality,TRUE,0.99731338,"good sound quality , connectivity and compatible","{""sound quality"": 0.9973133797936804}",what's good about sound quality?,connectivity,0.053869378,['connectivity'],[],[]
B087DH51VB,RRY52UGNBNNJI,person,TRUE,0.024269275,the person on the other side of a phonecall complains that he can hear his voice back,"{""person"": 0.024269275140029467}",,,,[],[],[]
B087DH51VB,RRY52UGNBNNJI,vocal,TRUE,-0.972202068,voice echo problem... the person on the other side of a phonecall complains that he can hear his voice back,"{""voice"": -0.9722020681237968}",what's bad about voice?,voice echo,0.336728275,"['voice', 'echo']",[],[]
B087DH51VB,R3B9FCRZTFI0UT,purchase,FALSE,0.933270001,bought this in october and since last 10 days one of the buds does not work,"{""bought"": 0.9332700008870733}",what's good about bought?,one of the buds does not work,0.394190818,['buds'],[],['work']
B087DH51VB,R38TOAT1SIBN38,ear bud,FALSE,0.981203753,very nice ear pods,"{""ear pod"": 0.981203753346978}",what's good about ear pod?,very nice,0.619314432,[],['nice'],[]
B087DH51VB,R3P8IX7H4EHUTH,purchase,FALSE,-0.989465137,worst purchase ever,"{""purchase"": -0.9894651368351479}",what's bad about purchase?,worst purchase ever,0.744999588,['purchase'],['worst'],[]
B087DH51VB,R3LBWLYNR7MTTD,port,FALSE,0.900984443,awesome seamless connection with mi phones very decent sound very decent call quality four mic perfect megnatic box c port charging is perfect,"{""port"": 0.9009844427998008}",what's good about port?,charging is perfect,0.687188029,['charging'],['perfect'],[]
B087DH51VB,R1DGLU549S1DMK,working,FALSE,0.494022237,not working ... product not working,"{""working"": 0.49402223693757963}",what's good about working?,not working,0.217455864,[],[],['working']
B087DH51VB,R3B9FCRZTFI0UT,que,FALSE,0.023359716,have to que up in mi service center begging for help,"{""que"": 0.023359716426446686}",,,,[],[],[]
B087DH51VB,R3P8IX7H4EHUTH,bass,TRUE,-0.993418035,no bass,"{""bass"": -0.9934180352560931}",what's bad about bass?,no bass,0.359423131,['bass'],[],[]
B087DH51VB,R3LBWLYNR7MTTD,megnatic,FALSE,-0.948602513,awesome seamless connection with mi phones very decent sound very decent call quality four mic perfect megnatic box c port charging is perfect,"{""megnatic"": -0.9486025128827766}",what's bad about megnatic?,megnatic box c port charging is perfect,8.09E-06,"['megnatic', 'box', 'c', 'port', 'charging']",['perfect'],[]
B087DH51VB,R3SG3171V1HUKU,battery,TRUE,-0.997041021,plus battery sucks and noise cancellation too,"{""battery"": -0.9970410213120906}",what's bad about battery?,battery sucks and noise cancellation,0.151367098,"['battery', 'sucks', 'noise', 'cancellation']",[],[]
B087DH51VB,R1KB092KADBPHD,sound quality,TRUE,0.998346637,good sounds quality,"{""sound"": 0.998346636539927}",what's good about sound?,quality,0.741499782,['quality'],[],[]
B087DH51VB,RY4VJTLDFD951,connectivity,TRUE,0.993998291,"good sound quality, connectivity and compatible","{""connect"": 0.9939982911199836}",what's good about connect?,good sound quality,0.127804577,"['sound', 'quality']",['good'],[]
B087DH51VB,R3D0D4BRF4PLEK,gaming,FALSE,0.99848601,not good for gaming,"{""gaming"": 0.9984860104466333}",what's good about gaming?,not,0.166844696,[],[],[]
B087DH51VB,R3P8IX7H4EHUTH,neo,FALSE,0.018566968,even my realme ear buds neo without noise cancellation works better for calls,"{""neo"": 0.018566968132097184}",,,,[],[],[]
B087DH51VB,R3LBWLYNR7MTTD,phone,TRUE,0.953770401,awesome seamless connection with mi phones very decent sound very decent call quality four mic perfect megnatic box c port charging is perfect,"{""phone"": 0.9537704013095338}",what's good about phone?,very decent sound,0.111268334,['sound'],['decent'],[]
B087DH51VB,R33HO0U39NAF71,purchase,FALSE,0,do not buy,"{""buy"": 0.0}",,,,[],[],[]
B087DH51VB,R2LZ6JOUOSWBS5,item,FALSE,0.021391868,one side pod no longer works and the item is only 07 months old,"{""item"": 0.021391867757931393}",,,,[],[],[]
B087DH51VB,R38TOAT1SIBN38,ear,TRUE,0.901738557,very nice ear pods... comfortable in ears,"{""ear"": 0.9017385568247891}",what's good about ear?,comfortable in ears,0.238391221,['ears'],['comfortable'],[]
B087DH51VB,R33HO0U39NAF71,experience,TRUE,-0.99746462,in short very bad experience,"{""experience"": -0.997464619916308}",what's bad about experience?,very,0.140485048,[],[],[]
B087DH51VB,R33HO0U39NAF71,quality,TRUE,-0.00236209,"very bed quality ... i am not satisfied with quality because touch response is very poor ,out of 10 times 2 times respond only","{""quality"": -0.002362090278393403}",,,,[],[],[]
B087DH51VB,R2LZ6JOUOSWBS5,month,FALSE,0.006397944,one side pod no longer works and the item is only 07 months old,"{""month"": 0.006397943963306979}",,,,[],[],[]
B087DH51VB,R3P8IX7H4EHUTH,noise cancellation,TRUE,-0.891360511,noise cancellation does not exist... even my realme ear buds neo without noise cancellation works better for calls,"{""noise cancellation"": -0.89136051127001}",what's bad about noise cancellation?,does not exist,0.341373205,[],[],['exist']
B087DH51VB,R3LBWLYNR7MTTD,packaging,FALSE,0.019173855,awesome seamless connection with mi phones very decent sound very decent call quality four mic perfect megnatic box c port charging is perfect,"{""box"": 0.01917385450384254}",,,,[],[],[]
B087DH51VB,R1KPO9NMIV6N7S,ear,TRUE,0.059700012,"does not fit your ear , slips away easily... my ear always","{""ear"": 0.05970001190195173}",,,,[],[],[]
B087DH51VB,RRY52UGNBNNJI,side,TRUE,-0.930667174,the person on the other side of a phonecall complains that he can hear his voice back,"{""side"": -0.9306671735044181}",what's bad about side?,he can hear his voice back,0.264743507,['voice'],[],"['can', 'hear']"
B087DH51VB,R1KPO9NMIV6N7S,ear bud,FALSE,-0.990812006,the earpiece was not comfortable to wear at all,"{""ear piece"": -0.9908120060731322}",what's bad about ear piece?,not comfortable to wear,0.224441588,[],['comfortable'],['wear']
B087DH51VB,R33HO0U39NAF71,time,FALSE,-0.019031225,"i am not satisfied with quality because touch response is very poor ,out of 10 times 2 times respond only... not use full for pick up and drop for calls when i replaced it one time also","{""time"": -0.019031225089816806}",,,,[],[],[]
B087DH51VB,R33HO0U39NAF71,touch response,FALSE,-0.997812502,"i am not satisfied with quality because touch response is very poor ,out of 10 times 2 times respond only","{""touch response"": -0.9978125017954227}",what's bad about touch response?,touch response is very poor,0.314630538,"['touch', 'response']",['poor'],[]
B087DH51VB,R3B9FCRZTFI0UT,ear bud,TRUE,-0.972708604,bought this in october and since last 10 days one of the buds does not work,"{""bud"": -0.9727086035789854}",what's bad about bud?,one of the buds does not work,0.601240635,['buds'],[],['work']
B087DH51VB,R2LZ6JOUOSWBS5,quality,FALSE,-0.995643471,poor quality product,"{""quality product"": -0.9956434714211497}",what's bad about quality product?,poor,0.762135625,[],['poor'],[]
B087DH51VB,R3LBWLYNR7MTTD,charge,TRUE,0.976092478,awesome seamless connection with mi phones very decent sound very decent call quality four mic perfect megnatic box c port charging is perfect,"{""charging"": 0.9760924782120639}",what's good about charging?,charging is perfect,0.511914492,['charging'],['perfect'],[]
B087DH51VB,R3LBWLYNR7MTTD,mi,TRUE,0.017861025,awesome seamless connection with mi phones very decent sound very decent call quality four mic perfect megnatic box c port charging is perfect,"{""mi"": 0.017861025294687194}",,,,[],[],[]
B087DH51VB,R3B7Q7ZAJJCMM,price,TRUE,-0.990125599,overall product is very good but price is high,"{""price"": -0.9901255990398068}",what's bad about price?,price is high,0.461687595,['price'],['high'],[]
B087DH51VB,R3B9FCRZTFI0UT,mi,TRUE,0.029390581,have to que up in mi service center begging for help,"{""mi"": 0.0293905813876478}",,,,[],[],[]
B087DH51VB,R1KB092KADBPHD,noise cancellation,TRUE,0.959496064,and noise cancellation,"{""noise cancellation"": 0.9594960639068231}",what's good about noise cancellation?,noise cancellation,0.019811099,"['noise', 'cancellation']",[],[]
B087DH51VB,R3P8IX7H4EHUTH,returns,FALSE,-0.90673604,i wanted to return it but return is not possible,"{""return"": -0.90673603952818}",what's bad about return?,not possible,0.418716103,[],['possible'],[]
B087DH51VB,R3LBWLYNR7MTTD,quality,TRUE,0.983304174,awesome seamless connection with mi phones very decent sound very decent call quality four mic perfect megnatic box c port charging is perfect,"{""quality"": 0.9833041736435746}",what's good about quality?,very decent call quality,0.563699901,"['call', 'quality']",['decent'],[]
B087DH51VB,R3LBWLYNR7MTTD,sound quality,TRUE,0.003008867,awesome seamless connection with mi phones very decent sound very decent call quality four mic perfect megnatic box c port charging is perfect,"{""sound"": 0.003008866673312488}",,,,[],[],[]
B087DH51VB,R1KPO9NMIV6N7S,fit,TRUE,0,"does not fit your ear, slips away easily","{""fit"": 0.0}",,,,[],[],[]
B087DH51VB,R1KPO9NMIV6N7S,other brands,TRUE,0,boat airdopes was far more better than this,"{""boat"": 0.0}",,,,[],[],[]
B087DH51VB,R33HO0U39NAF71,respond,FALSE,-0.937910536,"i am not satisfied with quality because touch response is very poor ,out of 10 times 2 times respond only","{""respond"": -0.9379105362905178}",what's bad about respond?,touch response is very poor,0.043028913,"['touch', 'response']",['poor'],[]
B087DH51VB,R38TOAT1SIBN38,sound quality,TRUE,0.997732341,sound quality very nice... sound quality is very best,"{""sound quality"": 0.9977323413700679}",what's good about sound quality?,sound quality is very best,0.157570943,['quality'],"['sound', 'best']",[]
B087DH51VB,R3P8IX7H4EHUTH,ear,TRUE,0.87589466,easily falls off from your ear ... even my realme ear buds neo without noise cancellation works better for calls,"{""ear"": 0.8758946599181716}",what's good about ear?,easily falls off,0.096065223,[],[],['falls']
B087DH51VB,R3B7Q7ZAJJCMM,sound quality,TRUE,0.904883393,sound quality,"{""sound quality"": 0.9048833924651878}",what's good about sound quality?,sound quality,1.28E-05,['quality'],['sound'],[]
B087DH51VB,R151FY3I6HGC5I,service,FALSE,0.499500012,no service ... i do not know wt is the problem with connectivity out of 2 buds only 1 is working there is servicing i do not know wt to do,"{""service"": 0.49950001178446307}",what's good about service?,no service,0.01024953,['service'],[],[]
B087DH51VB,R3B9FCRZTFI0UT,customer care,FALSE,-0.47037578,have to que up in mi service center begging for help... amazon has helped by sharing customer care number,"{""customer care number"": 0.0036591847097089403, ""service center"": -0.9444107442728524}",what's bad about customer care number?,amazon,0.002632594,['amazon'],[],[]
B087DH51VB,R38TOAT1SIBN38,battery,TRUE,0.998287105,battery performance is good,"{""battery performance"": 0.9982871054171365}",what's good about battery performance?,battery performance,0.965573847,"['battery', 'performance']",[],[]
B087DH51VB,R151FY3I6HGC5I,connectivity,TRUE,0.00874104,i do not know wt is the problem with connectivity out of 2 buds only 1 is working there is servicing i do not know wt to do,"{""connect"": 0.00874104041423518}",,,,[],[],[]
B087DH51VB,R3SG3171V1HUKU,connectivity,TRUE,0.913560011,"sucks while connecting ... it got easily connected in starting, now it is connecting and then disconnecting","{""connect"": 0.9135600111519104}",what's good about connect?,it got easily connected,0.069401078,[],[],"['got', 'connected']"
B087DH51VB,R3B9FCRZTFI0UT,seller,FALSE,0.976370269,amazon has helped by sharing customer care number,"{""amazon"": 0.9763702691787495}",what's good about amazon?,sharing customer care number,0.673217952,"['customer', 'care', 'number']",[],['sharing']
B087DH51VB,R1KB092KADBPHD,quality,TRUE,0.997348854,good sounds quality,"{""quality"": 0.9973488539634279}",what's good about quality?,good sounds,0.398798347,['sounds'],['good'],[]
B087DH51VB,RY4VJTLDFD951,ear bud,TRUE,0.004261391,"the buds are extremely handy and perfectly good, much better than expensive ones","{""bud"": 0.004261391187427244}",,,,[],[],[]
B087DH51VB,R3P8IX7H4EHUTH,call,TRUE,0.008198883,even my realme ear buds neo without noise cancellation works better for calls,"{""call"": 0.008198883104998556}",,,,[],[],[]
B087DH51VB,R3P8IX7H4EHUTH,ear bud,TRUE,-0.981635281,even my realme ear buds neo without noise cancellation works better for calls,"{""ear bud"": -0.9816352810229116}",what's bad about ear bud?,neo without noise cancellation,0.005628117,"['neo', 'noise', 'cancellation']",[],[]
B087DH51VB,R3LBWLYNR7MTTD,connectivity,TRUE,0.007780344,awesome seamless connection with mi phones very decent sound very decent call quality four mic perfect megnatic box c port charging is perfect,"{""connect"": 0.007780343568874054}",,,,[],[],[]
B087DH51VB,R3EYBX44BJUWN6,listening,FALSE,0.911041021,the sound is good to the listener but very bad on the other side,"{""listening"": 0.9110410213800579}",what's good about listening?,the sound,0.53996712,['sound'],[],[]
B087DH51VB,R3EYBX44BJUWN6,connect,TRUE,0.996316197,the connection is good but still this is not worth at this price... connectivity is also good,"{""connect"": 0.9963161972674107}",what's good about connect?,connectivity,0.388489991,['connectivity'],[],[]
B087DH51VB,R3040D643OWL0T,fit,TRUE,0.028535564,"not fit proper in ears, also very quick battery drain, some times discharge only one side ear battery fast","{""fit"": 0.028535564385986006}",,,,[],[],[]
B087DH51VB,RAKO02AJAPNBN,quality,TRUE,0.996977305,good product call quality awesome sound also awesome,"{""quality"": 0.9969773052229383}",what's good about quality?,product call quality awesome sound,0.275798172,"['product', 'quality', 'sound']",['awesome'],['call']
